,Fiscal Year,Region,Gender,Race/Ethnicity,Age Group,Different Race/Ethnicity as Adoptive Parent,Same Race/Ethnicity as Adoptive Parent,Disabling Condition: Drug or Alcohol,Disabling Condition: Emotionally Disturbed,Disabling Condition: Learning Disability,Disabling Condition: Medically Involved,Disabling Condition: Other,Disabling Condition: Physical,Children in Adoption Placements,Children Waiting on Adoption as of 8/31,Total Months Since Termination,Average Months Since Termination of Parental Rights,Removals,Victims,In Foster Care,In Other Substitute Care,In Substitute Care with Non-Relative,In Substitute Care with Relative
1171,2018,6-Houston,Male,Anglo,Six to Twelve Years Old,7.0,39.0,2.0,6.0,11.0,1.0,,,38,53,825,15.566037735849056,14.0,14.0,64.0,42.0,58.0,48.0
1172,2018,6-Houston,Male,Hispanic,Birth to Five Years Old,46.0,28.0,10.0,2.0,6.0,5.0,,1.0,86,91,698,7.670329670329671,10.0,10.0,39.0,34.0,39.0,34.0
1173,2018,6-Houston,Male,Hispanic,Six to Twelve Years Old,14.0,16.0,1.0,2.0,9.0,2.0,,1.0,41,96,1373,14.302083333333334,14.0,14.0,66.0,41.0,66.0,41.0
1174,2018,6-Houston,Male,Other,Birth to Five Years Old,21.0,,6.0,,,1.0,,,23,12,121,10.083333333333334,10.0,10.0,19.0,22.0,16.0,25.0
1175,2018,6-Houston,Male,Other,Six to Twelve Years Old,10.0,,,2.0,4.0,1.0,,,13,6,145,24.166666666666668,14.0,14.0,18.0,20.0,19.0,19.0
1176,2018,7-Austin,Female,African American,Birth to Five Years Old,12.0,30.0,5.0,,2.0,2.0,,,38,60,357,5.95,10.0,10.0,35.0,41.0,30.0,46.0
1177,2018,7-Austin,Female,African American,Six to Twelve Years Old,2.0,12.0,,1.0,1.0,2.0,,,9,46,599,13.021739130434783,14.0,14.0,44.0,42.0,41.0,45.0
1178,2018,7-Austin,Female,Anglo,Birth to Five Years Old,19.0,55.0,14.0,1.0,4.0,2.0,,3.0,74,64,264,4.125,10.0,10.0,72.0,75.0,59.0,88.0
1179,2018,7-Austin,Female,Anglo,Six to Twelve Years Old,9.0,53.0,2.0,6.0,10.0,4.0,,,63,42,373,8.880952380952381,14.0,14.0,68.0,66.0,63.0,71.0
1180,2018,7-Austin,Female,Hispanic,Birth to Five Years Old,73.0,31.0,11.0,1.0,5.0,2.0,,1.0,99,71,444,6.253521126760563,10.0,10.0,50.0,61.0,45.0,66.0
1181,2018,7-Austin,Female,Hispanic,Six to Twelve Years Old,24.0,21.0,1.0,2.0,6.0,2.0,,,46,64,942,14.71875,14.0,14.0,55.0,64.0,54.0,65.0
1182,2018,7-Austin,Female,Other,Birth to Five Years Old,15.0,,2.0,,,1.0,,,14,14,75,5.357142857142857,10.0,10.0,28.0,32.0,22.0,38.0
1183,2018,7-Austin,Female,Other,Six to Twelve Years Old,9.0,,,,1.0,,,1.0,8,10,104,10.4,14.0,14.0,10.0,20.0,9.0,21.0
1184,2018,7-Austin,Male,African American,Birth to Five Years Old,26.0,32.0,8.0,,1.0,2.0,,,55,61,472,7.737704918032787,10.0,10.0,40.0,39.0,41.0,38.0
1185,2018,7-Austin,Male,African American,Six to Twelve Years Old,8.0,15.0,1.0,6.0,6.0,,,,21,42,498,11.857142857142858,14.0,14.0,46.0,44.0,44.0,46.0
1186,2018,7-Austin,Male,Anglo,Birth to Five Years Old,19.0,50.0,9.0,3.0,9.0,3.0,,3.0,71,66,374,5.666666666666667,10.0,10.0,80.0,78.0,70.0,88.0
1187,2018,7-Austin,Male,Anglo,Six to Twelve Years Old,8.0,29.0,,4.0,10.0,1.0,,,38,57,639,11.210526315789474,14.0,14.0,76.0,75.0,76.0,75.0
1188,2018,7-Austin,Male,Hispanic,Birth to Five Years Old,63.0,42.0,12.0,4.0,8.0,3.0,,,101,79,583,7.379746835443038,10.0,10.0,62.0,62.0,50.0,74.0
1189,2018,7-Austin,Male,Hispanic,Six to Twelve Years Old,29.0,24.0,2.0,3.0,11.0,3.0,,,53,60,767,12.783333333333333,14.0,14.0,68.0,63.0,62.0,69.0
1190,2018,7-Austin,Male,Other,Birth to Five Years Old,18.0,,,,2.0,1.0,,1.0,17,23,150,6.521739130434782,10.0,10.0,18.0,24.0,16.0,26.0
1191,2018,7-Austin,Male,Other,Six to Twelve Years Old,6.0,,,,2.0,1.0,,,6,17,228,13.411764705882353,14.0,14.0,23.0,14.0,19.0,18.0
1192,2018,8-San Antonio,Female,African American,Birth to Five Years Old,6.0,15.0,5.0,1.0,1.0,1.0,,,20,18,119,6.611111111111111,10.0,10.0,15.0,8.0,13.0,10.0
1193,2018,8-San Antonio,Female,African American,Six to Twelve Years Old,6.0,7.0,1.0,1.0,2.0,,,,12,26,322,12.384615384615385,14.0,14.0,22.0,9.0,21.0,10.0
1194,2018,8-San Antonio,Female,Anglo,Birth to Five Years Old,16.0,21.0,15.0,3.0,9.0,3.0,,2.0,36,28,209,7.464285714285714,10.0,10.0,47.0,28.0,42.0,33.0
1195,2018,8-San Antonio,Female,Anglo,Six to Twelve Years Old,7.0,22.0,1.0,2.0,2.0,,,,33,25,237,9.48,14.0,14.0,41.0,28.0,38.0,31.0
1196,2018,8-San Antonio,Female,Hispanic,Birth to Five Years Old,115.0,141.0,64.0,4.0,17.0,9.0,,1.0,256,231,1463,6.333333333333333,10.0,10.0,97.0,64.0,88.0,73.0
1197,2018,8-San Antonio,Female,Hispanic,Six to Twelve Years Old,60.0,83.0,3.0,7.0,12.0,2.0,,3.0,148,192,2171,11.307291666666666,14.0,14.0,127.0,71.0,122.0,76.0
1198,2018,8-San Antonio,Female,Other,Birth to Five Years Old,12.0,,,,,1.0,,,9,5,49,9.8,10.0,10.0,12.0,13.0,10.0,15.0
1199,2018,8-San Antonio,Female,Other,Six to Twelve Years Old,5.0,,,,1.0,1.0,,,5,2,64,32.0,12.0,14.0,12.0,8.0,10.0,10.0
1200,2018,8-San Antonio,Male,African American,Birth to Five Years Old,9.0,13.0,2.0,,1.0,3.0,,,23,28,187,6.678571428571429,10.0,10.0,20.0,8.0,16.0,12.0
1201,2018,8-San Antonio,Male,African American,Six to Twelve Years Old,4.0,4.0,2.0,2.0,,,,,8,24,475,19.791666666666668,14.0,14.0,23.0,10.0,21.0,12.0
1202,2018,8-San Antonio,Male,Anglo,Birth to Five Years Old,12.0,15.0,11.0,1.0,3.0,4.0,,,30,44,235,5.340909090909091,10.0,10.0,44.0,29.0,28.0,45.0
1203,2018,8-San Antonio,Male,Anglo,Six to Twelve Years Old,9.0,16.0,1.0,2.0,6.0,1.0,,,29,28,421,15.035714285714286,14.0,14.0,51.0,31.0,49.0,33.0
1204,2018,8-San Antonio,Male,Hispanic,Birth to Five Years Old,113.0,144.0,66.0,5.0,27.0,11.0,,,259,241,1594,6.614107883817427,10.0,10.0,92.0,55.0,78.0,69.0
1205,2018,8-San Antonio,Male,Hispanic,Six to Twelve Years Old,51.0,95.0,4.0,21.0,33.0,6.0,1.0,1.0,159,221,3047,13.787330316742082,14.0,14.0,113.0,64.0,103.0,74.0
1206,2018,8-San Antonio,Male,Other,Birth to Five Years Old,9.0,,,,1.0,1.0,,,7,6,52,8.666666666666666,10.0,10.0,9.0,10.0,8.0,11.0
1207,2018,8-San Antonio,Male,Other,Six to Twelve Years Old,6.0,,,1.0,2.0,,,,5,5,41,8.2,10.0,14.0,12.0,10.0,12.0,10.0
1208,2018,9-Midland,Female,Anglo,Birth to Five Years Old,1.0,10.0,3.0,,,1.0,,,15,12,46,3.8333333333333335,10.0,10.0,22.0,20.0,22.0,20.0
1209,2018,9-Midland,Female,Anglo,Six to Twelve Years Old,,7.0,,1.0,,,,,7,8,47,5.875,14.0,14.0,17.0,22.0,15.0,24.0
1210,2018,9-Midland,Female,Hispanic,Birth to Five Years Old,14.0,17.0,5.0,,,3.0,,,36,14,86,6.142857142857143,10.0,10.0,42.0,20.0,35.0,27.0
1211,2018,9-Midland,Female,Other,Birth to Five Years Old,4.0,,1.0,,,,,,2,2,4,2.0,6.0,10.0,6.0,2.0,4.0,4.0
1212,2018,9-Midland,Male,African American,Birth to Five Years Old,1.0,1.0,1.0,,,,,,3,4,8,2.0,8.0,10.0,4.0,8.0,5.0,7.0
1213,2018,9-Midland,Male,Anglo,Birth to Five Years Old,6.0,13.0,4.0,1.0,4.0,3.0,,,19,12,55,4.583333333333333,10.0,10.0,22.0,18.0,20.0,20.0
1214,2018,9-Midland,Male,Anglo,Six to Twelve Years Old,2.0,7.0,,1.0,3.0,,,,8,8,85,10.625,14.0,14.0,16.0,13.0,15.0,14.0
1215,2018,9-Midland,Male,Hispanic,Birth to Five Years Old,22.0,8.0,1.0,,,1.0,,,35,29,159,5.482758620689655,10.0,10.0,39.0,31.0,38.0,32.0
1216,2018,9-Midland,Male,Hispanic,Six to Twelve Years Old,11.0,9.0,,,1.0,,,,22,23,386,16.782608695652176,14.0,14.0,47.0,23.0,41.0,29.0
1217,2018,9-Midland,Male,Other,Birth to Five Years Old,6.0,,,,,1.0,,,2,1,14,14.0,2.0,8.0,2.0,3.0,2.0,3.0
1218,2019,1-Lubbock,Female,African American,Birth to Five Years Old,10.0,2.0,6.0,,1.0,1.0,,,13,13,106,8.153846153846153,10.0,10.0,14.0,10.0,15.0,9.0
1219,2019,1-Lubbock,Female,Anglo,Birth to Five Years Old,3.0,20.0,4.0,1.0,1.0,1.0,,,25,17,69,4.0588235294117645,10.0,10.0,36.0,26.0,35.0,27.0
1220,2019,1-Lubbock,Female,Anglo,Six to Twelve Years Old,2.0,15.0,1.0,2.0,4.0,1.0,,,15,24,244,10.166666666666666,14.0,14.0,40.0,25.0,40.0,25.0
1221,2019,1-Lubbock,Female,Hispanic,Birth to Five Years Old,36.0,21.0,6.0,1.0,2.0,1.0,,,62,40,204,5.1,10.0,10.0,64.0,36.0,63.0,37.0
1222,2019,1-Lubbock,Female,Hispanic,Six to Twelve Years Old,15.0,25.0,,3.0,1.0,,,,41,55,880,16.0,14.0,14.0,62.0,39.0,62.0,39.0
1223,2019,1-Lubbock,Male,African American,Birth to Five Years Old,9.0,4.0,,,2.0,2.0,,,14,11,71,6.454545454545454,10.0,10.0,16.0,9.0,16.0,9.0
1224,2019,1-Lubbock,Male,African American,Six to Twelve Years Old,5.0,,,,1.0,,,1.0,7,9,321,35.666666666666664,12.0,14.0,17.0,11.0,19.0,9.0
1225,2019,1-Lubbock,Male,Anglo,Birth to Five Years Old,10.0,26.0,9.0,,6.0,4.0,,3.0,38,19,76,4.0,10.0,10.0,36.0,18.0,37.0,17.0
1226,2019,1-Lubbock,Male,Anglo,Six to Twelve Years Old,6.0,20.0,1.0,2.0,5.0,,,1.0,30,24,393,16.375,14.0,14.0,42.0,31.0,48.0,25.0
1227,2019,1-Lubbock,Male,Hispanic,Birth to Five Years Old,34.0,36.0,14.0,3.0,2.0,2.0,,,77,47,302,6.425531914893617,10.0,10.0,49.0,44.0,53.0,40.0
1228,2019,1-Lubbock,Male,Hispanic,Six to Twelve Years Old,15.0,29.0,,4.0,4.0,1.0,,1.0,50,50,854,17.08,14.0,14.0,72.0,40.0,74.0,38.0
1229,2019,1-Lubbock,Male,Other,Birth to Five Years Old,2.0,,,,1.0,,,,3,7,43,6.142857142857143,8.0,10.0,12.0,12.0,12.0,12.0
1230,2019,1-Lubbock,Male,Other,Six to Twelve Years Old,8.0,,,,1.0,,,,5,3,19,6.333333333333333,12.0,13.0,7.0,7.0,7.0,7.0
1231,2019,10-El Paso,Female,Hispanic,Birth to Five Years Old,7.0,15.0,1.0,,,,,,22,12,53,4.416666666666667,10.0,10.0,9.0,4.0,9.0,4.0
1232,2019,10-El Paso,Female,Hispanic,Six to Twelve Years Old,3.0,15.0,1.0,3.0,,1.0,,1.0,19,13,178,13.692307692307692,14.0,14.0,14.0,8.0,15.0,7.0
1233,2019,10-El Paso,Male,Hispanic,Birth to Five Years Old,6.0,20.0,2.0,,2.0,2.0,,,25,11,97,8.818181818181818,10.0,10.0,12.0,5.0,12.0,5.0
1234,2019,10-El Paso,Male,Hispanic,Six to Twelve Years Old,2.0,13.0,1.0,2.0,3.0,,,,16,10,149,14.9,14.0,14.0,14.0,8.0,15.0,7.0
1235,2019,11-Edinburg,Female,African American,Birth to Five Years Old,1.0,,1.0,,,,,,1,2,4,2.0,8.0,9.0,5.0,4.0,5.0,4.0
1236,2019,11-Edinburg,Female,Anglo,Birth to Five Years Old,3.0,3.0,,,2.0,,,,6,7,31,4.428571428571429,10.0,10.0,18.0,16.0,18.0,16.0
1237,2019,11-Edinburg,Female,Anglo,Six to Twelve Years Old,6.0,2.0,,1.0,2.0,1.0,,,4,7,125,17.857142857142858,14.0,14.0,11.0,12.0,11.0,12.0
1238,2019,11-Edinburg,Female,Hispanic,Birth to Five Years Old,17.0,42.0,10.0,1.0,2.0,1.0,,,63,47,286,6.085106382978723,10.0,10.0,73.0,57.0,75.0,55.0
1239,2019,11-Edinburg,Female,Hispanic,Six to Twelve Years Old,8.0,22.0,,7.0,7.0,,,,30,54,1268,23.48148148148148,14.0,14.0,75.0,54.0,76.0,53.0
1240,2019,11-Edinburg,Male,Anglo,Birth to Five Years Old,3.0,2.0,1.0,1.0,1.0,1.0,,,5,7,24,3.4285714285714284,10.0,10.0,14.0,11.0,14.0,11.0
1241,2019,11-Edinburg,Male,Anglo,Six to Twelve Years Old,2.0,4.0,,1.0,1.0,,,,7,6,168,28.0,14.0,13.0,15.0,6.0,16.0,5.0
1242,2019,11-Edinburg,Male,Hispanic,Birth to Five Years Old,22.0,53.0,14.0,3.0,11.0,6.0,1.0,,85,44,361,8.204545454545455,10.0,10.0,63.0,60.0,66.0,57.0
1243,2019,11-Edinburg,Male,Hispanic,Six to Twelve Years Old,14.0,20.0,2.0,2.0,17.0,2.0,,1.0,40,61,1715,28.114754098360656,14.0,14.0,79.0,64.0,86.0,57.0
1244,2019,2-Abilene,Female,Anglo,Birth to Five Years Old,1.0,26.0,7.0,,2.0,1.0,,1.0,28,30,155,5.166666666666667,10.0,10.0,33.0,36.0,31.0,38.0
1245,2019,2-Abilene,Female,Anglo,Six to Twelve Years Old,5.0,14.0,,2.0,5.0,2.0,,,18,18,264,14.666666666666666,14.0,14.0,40.0,27.0,40.0,27.0
1246,2019,2-Abilene,Female,Hispanic,Birth to Five Years Old,12.0,4.0,5.0,2.0,1.0,2.0,,,16,16,117,7.3125,10.0,10.0,23.0,26.0,28.0,21.0
1247,2019,2-Abilene,Female,Hispanic,Six to Twelve Years Old,9.0,5.0,,2.0,3.0,1.0,,,14,15,160,10.666666666666666,14.0,14.0,22.0,22.0,21.0,23.0
1248,2019,2-Abilene,Male,African American,Birth to Five Years Old,8.0,,1.0,,,,,,8,7,62,8.857142857142858,10.0,10.0,15.0,8.0,12.0,11.0
1249,2019,2-Abilene,Male,Anglo,Birth to Five Years Old,7.0,24.0,10.0,1.0,1.0,3.0,,,32,29,152,5.241379310344827,10.0,10.0,36.0,40.0,39.0,37.0
1250,2019,2-Abilene,Male,Anglo,Six to Twelve Years Old,3.0,9.0,,2.0,3.0,1.0,,,13,17,213,12.529411764705882,14.0,14.0,51.0,32.0,51.0,32.0
1251,2019,2-Abilene,Male,Hispanic,Birth to Five Years Old,18.0,7.0,4.0,1.0,3.0,4.0,,,26,13,83,6.384615384615385,10.0,10.0,19.0,24.0,21.0,22.0
1252,2019,2-Abilene,Male,Other,Birth to Five Years Old,7.0,,,,,1.0,,,6,4,6,1.5,10.0,10.0,11.0,8.0,11.0,8.0
1253,2019,2-Abilene,Male,Other,Six to Twelve Years Old,1.0,,1.0,2.0,4.0,,,,5,8,111,13.875,10.0,14.0,15.0,7.0,18.0,4.0
1254,2019,3-Arlington,Female,African American,Birth to Five Years Old,20.0,42.0,8.0,2.0,5.0,2.0,,,61,59,570,9.661016949152541,10.0,10.0,46.0,38.0,39.0,45.0
1255,2019,3-Arlington,Female,African American,Six to Twelve Years Old,7.0,16.0,1.0,4.0,9.0,3.0,,2.0,19,41,827,20.170731707317074,14.0,14.0,71.0,31.0,68.0,34.0
1256,2019,3-Arlington,Female,Anglo,Birth to Five Years Old,31.0,100.0,25.0,1.0,11.0,6.0,,1.0,122,64,449,7.015625,10.0,10.0,90.0,56.0,87.0,59.0
1257,2019,3-Arlington,Female,Anglo,Six to Twelve Years Old,22.0,73.0,3.0,5.0,10.0,1.0,,,93,45,455,10.11111111111111,14.0,14.0,91.0,70.0,102.0,59.0
1258,2019,3-Arlington,Female,Hispanic,Birth to Five Years Old,59.0,22.0,11.0,3.0,2.0,1.0,,,73,57,380,6.666666666666667,10.0,10.0,60.0,44.0,61.0,43.0
1259,2019,3-Arlington,Female,Hispanic,Six to Twelve Years Old,39.0,17.0,1.0,3.0,1.0,3.0,,,42,37,504,13.621621621621621,14.0,14.0,68.0,33.0,62.0,39.0
1260,2019,3-Arlington,Female,Other,Birth to Five Years Old,37.0,,5.0,,1.0,2.0,,,29,20,131,6.55,10.0,10.0,35.0,23.0,33.0,25.0
1261,2019,3-Arlington,Female,Other,Six to Twelve Years Old,11.0,,2.0,4.0,4.0,1.0,,,11,8,104,13.0,14.0,14.0,31.0,15.0,30.0,16.0
1262,2019,3-Arlington,Male,African American,Birth to Five Years Old,45.0,49.0,14.0,,3.0,8.0,,2.0,95,77,693,9.0,10.0,10.0,61.0,39.0,60.0,40.0
1263,2019,3-Arlington,Male,African American,Six to Twelve Years Old,15.0,17.0,1.0,9.0,11.0,3.0,,,33,67,1557,23.238805970149254,14.0,14.0,84.0,32.0,79.0,37.0
1264,2019,3-Arlington,Male,Anglo,Birth to Five Years Old,31.0,113.0,23.0,3.0,12.0,7.0,,2.0,132,75,481,6.413333333333333,10.0,10.0,88.0,58.0,90.0,56.0
1265,2019,3-Arlington,Male,Anglo,Six to Twelve Years Old,13.0,64.0,1.0,9.0,23.0,2.0,,2.0,76,69,1093,15.840579710144928,14.0,14.0,102.0,69.0,112.0,59.0
1266,2019,3-Arlington,Male,Hispanic,Birth to Five Years Old,71.0,38.0,14.0,2.0,3.0,2.0,,2.0,95,48,395,8.229166666666666,10.0,10.0,61.0,29.0,61.0,29.0
1267,2019,3-Arlington,Male,Hispanic,Six to Twelve Years Old,25.0,15.0,,5.0,8.0,2.0,,,36,55,1181,21.472727272727273,14.0,14.0,84.0,39.0,86.0,37.0
1268,2019,3-Arlington,Male,Other,Birth to Five Years Old,41.0,,5.0,1.0,1.0,1.0,,,35,21,181,8.619047619047619,10.0,10.0,33.0,24.0,32.0,25.0
1269,2019,3-Arlington,Male,Other,Six to Twelve Years Old,12.0,,1.0,3.0,2.0,2.0,,1.0,10,18,340,18.88888888888889,14.0,14.0,40.0,17.0,39.0,18.0
1270,2019,4-Tyler,Female,African American,Birth to Five Years Old,6.0,8.0,3.0,,,2.0,,,13,14,89,6.357142857142857,10.0,10.0,26.0,31.0,27.0,30.0
1271,2019,4-Tyler,Female,African American,Six to Twelve Years Old,,2.0,,1.0,1.0,,,,4,16,240,15.0,14.0,14.0,24.0,28.0,26.0,26.0
1272,2019,4-Tyler,Female,Anglo,Birth to Five Years Old,9.0,53.0,11.0,,6.0,4.0,,1.0,60,37,261,7.054054054054054,10.0,10.0,85.0,64.0,84.0,65.0
1273,2019,4-Tyler,Female,Anglo,Six to Twelve Years Old,4.0,24.0,,4.0,2.0,,,,32,38,526,13.842105263157896,14.0,14.0,73.0,64.0,78.0,59.0
1274,2019,4-Tyler,Female,Hispanic,Birth to Five Years Old,12.0,1.0,1.0,,1.0,1.0,,,12,8,61,7.625,10.0,10.0,15.0,27.0,15.0,27.0
1275,2019,4-Tyler,Female,Other,Birth to Five Years Old,15.0,,3.0,,,,,,13,15,80,5.333333333333333,10.0,10.0,22.0,18.0,23.0,17.0
1276,2019,4-Tyler,Male,African American,Birth to Five Years Old,14.0,6.0,7.0,2.0,4.0,6.0,,,20,16,92,5.75,10.0,10.0,29.0,30.0,29.0,30.0
1277,2019,4-Tyler,Male,African American,Six to Twelve Years Old,1.0,3.0,,,1.0,,,,6,16,329,20.5625,14.0,14.0,28.0,28.0,31.0,25.0
1278,2019,4-Tyler,Male,Anglo,Birth to Five Years Old,7.0,49.0,9.0,,6.0,11.0,,,60,38,214,5.631578947368421,10.0,10.0,65.0,62.0,70.0,57.0
1279,2019,4-Tyler,Male,Anglo,Six to Twelve Years Old,1.0,24.0,1.0,7.0,8.0,1.0,,,33,35,555,15.857142857142858,14.0,14.0,84.0,57.0,89.0,52.0
1280,2019,4-Tyler,Male,Hispanic,Birth to Five Years Old,7.0,,,,1.0,1.0,,1.0,7,14,102,7.285714285714286,10.0,10.0,20.0,30.0,20.0,30.0
1281,2019,4-Tyler,Male,Hispanic,Six to Twelve Years Old,4.0,4.0,,1.0,2.0,,,,3,18,415,23.055555555555557,14.0,14.0,35.0,14.0,36.0,13.0
1282,2019,4-Tyler,Male,Other,Birth to Five Years Old,10.0,,1.0,,,1.0,,,7,12,84,7.0,10.0,10.0,15.0,24.0,15.0,24.0
1283,2019,5-Beaumont,Female,African American,Birth to Five Years Old,13.0,12.0,7.0,,1.0,1.0,,,25,20,125,6.25,10.0,10.0,23.0,21.0,26.0,18.0
1284,2019,5-Beaumont,Female,African American,Six to Twelve Years Old,,10.0,1.0,1.0,1.0,,,,9,11,160,14.545454545454545,14.0,14.0,18.0,27.0,20.0,25.0
1285,2019,5-Beaumont,Female,Anglo,Birth to Five Years Old,18.0,24.0,9.0,1.0,3.0,6.0,,1.0,42,30,204,6.8,10.0,10.0,40.0,34.0,40.0,34.0
1286,2019,5-Beaumont,Female,Anglo,Six to Twelve Years Old,5.0,21.0,,4.0,10.0,3.0,,2.0,31,26,313,12.038461538461538,14.0,14.0,44.0,36.0,51.0,29.0
1287,2019,5-Beaumont,Female,Hispanic,Birth to Five Years Old,5.0,2.0,1.0,,,1.0,,,7,9,62,6.888888888888889,10.0,10.0,11.0,15.0,10.0,16.0
1288,2019,5-Beaumont,Female,Hispanic,Six to Twelve Years Old,4.0,1.0,1.0,,,,,,4,5,25,5.0,14.0,14.0,13.0,8.0,13.0,8.0
1289,2019,5-Beaumont,Female,Other,Six to Twelve Years Old,5.0,,,1.0,1.0,,,,5,2,5,2.5,12.0,14.0,4.0,11.0,4.0,11.0
1290,2019,5-Beaumont,Male,African American,Birth to Five Years Old,7.0,12.0,5.0,2.0,3.0,,,,17,25,151,6.04,10.0,10.0,26.0,24.0,22.0,28.0
1291,2019,5-Beaumont,Male,African American,Six to Twelve Years Old,6.0,6.0,1.0,3.0,3.0,3.0,,1.0,10,10,224,22.4,14.0,14.0,24.0,18.0,24.0,18.0
1292,2019,5-Beaumont,Male,Anglo,Birth to Five Years Old,7.0,39.0,10.0,1.0,4.0,6.0,,1.0,50,41,249,6.073170731707317,10.0,10.0,61.0,43.0,62.0,42.0
1293,2019,5-Beaumont,Male,Anglo,Six to Twelve Years Old,4.0,17.0,1.0,3.0,3.0,,,,18,20,189,9.45,14.0,14.0,42.0,33.0,44.0,31.0
1294,2019,5-Beaumont,Male,Hispanic,Birth to Five Years Old,5.0,1.0,1.0,,,,,,6,7,43,6.142857142857143,10.0,10.0,12.0,10.0,12.0,10.0
1295,2019,5-Beaumont,Male,Hispanic,Six to Twelve Years Old,3.0,1.0,,1.0,,,,,3,3,63,21.0,14.0,14.0,9.0,8.0,10.0,7.0
1296,2019,5-Beaumont,Male,Other,Birth to Five Years Old,6.0,,1.0,,,,,,6,3,18,6.0,10.0,10.0,10.0,7.0,10.0,7.0
1297,2019,6-Houston,Female,African American,Birth to Five Years Old,38.0,72.0,12.0,3.0,7.0,9.0,,1.0,120,78,569,7.294871794871795,10.0,10.0,31.0,26.0,29.0,28.0
1298,2019,6-Houston,Female,African American,Six to Twelve Years Old,4.0,38.0,,8.0,7.0,2.0,,1.0,57,89,1840,20.674157303370787,14.0,14.0,38.0,28.0,37.0,29.0
1299,2019,6-Houston,Female,Anglo,Birth to Five Years Old,18.0,64.0,14.0,2.0,15.0,10.0,,3.0,92,56,350,6.25,10.0,10.0,56.0,34.0,48.0,42.0
1300,2019,6-Houston,Female,Anglo,Six to Twelve Years Old,8.0,46.0,3.0,5.0,3.0,3.0,,,49,33,411,12.454545454545455,14.0,14.0,66.0,30.0,67.0,29.0
1301,2019,6-Houston,Female,Hispanic,Birth to Five Years Old,65.0,47.0,7.0,1.0,4.0,7.0,,1.0,111,71,634,8.929577464788732,10.0,10.0,35.0,28.0,39.0,24.0
1302,2019,6-Houston,Female,Hispanic,Six to Twelve Years Old,37.0,40.0,,6.0,4.0,2.0,,,76,72,1150,15.972222222222221,14.0,14.0,51.0,38.0,59.0,30.0
1303,2019,6-Houston,Female,Other,Birth to Five Years Old,20.0,,1.0,,,,,,17,16,91,5.6875,10.0,10.0,18.0,14.0,18.0,14.0
1304,2019,6-Houston,Male,African American,Birth to Five Years Old,48.0,106.0,24.0,6.0,13.0,10.0,1.0,3.0,162,122,1079,8.844262295081966,10.0,10.0,37.0,30.0,36.0,31.0
1305,2019,6-Houston,Male,African American,Six to Twelve Years Old,8.0,41.0,2.0,7.0,13.0,1.0,,1.0,63,95,2620,27.57894736842105,14.0,14.0,47.0,29.0,46.0,30.0
1306,2019,6-Houston,Male,Anglo,Birth to Five Years Old,17.0,62.0,5.0,1.0,11.0,7.0,,2.0,85,50,322,6.44,10.0,10.0,43.0,46.0,44.0,45.0
1307,2019,6-Houston,Male,Anglo,Six to Twelve Years Old,5.0,31.0,,5.0,6.0,,,,38,55,998,18.145454545454545,14.0,14.0,59.0,39.0,65.0,33.0
1308,2019,6-Houston,Male,Hispanic,Birth to Five Years Old,49.0,45.0,9.0,2.0,6.0,2.0,,3.0,97,71,567,7.985915492957746,10.0,10.0,34.0,30.0,40.0,24.0
1309,2019,6-Houston,Male,Hispanic,Six to Twelve Years Old,34.0,24.0,1.0,11.0,21.0,3.0,,,76,77,1292,16.77922077922078,14.0,14.0,48.0,38.0,57.0,29.0
1310,2019,6-Houston,Male,Other,Birth to Five Years Old,27.0,,3.0,,,,,,21,8,48,6.0,8.0,10.0,11.0,18.0,13.0,16.0
1311,2019,6-Houston,Male,Other,Six to Twelve Years Old,13.0,,,,1.0,1.0,,,8,7,74,10.571428571428571,12.0,14.0,17.0,11.0,15.0,13.0
1312,2019,7-Austin,Female,African American,Birth to Five Years Old,24.0,42.0,15.0,1.0,3.0,3.0,,,67,53,367,6.9245283018867925,10.0,10.0,44.0,40.0,38.0,46.0
1313,2019,7-Austin,Female,African American,Six to Twelve Years Old,14.0,20.0,1.0,4.0,5.0,1.0,,,33,44,594,13.5,14.0,14.0,52.0,41.0,49.0,44.0
1314,2019,7-Austin,Female,Anglo,Birth to Five Years Old,18.0,77.0,18.0,1.0,4.0,2.0,,1.0,90,64,368,5.75,10.0,10.0,64.0,63.0,62.0,65.0
1315,2019,7-Austin,Female,Anglo,Six to Twelve Years Old,6.0,41.0,3.0,6.0,9.0,1.0,,,51,33,356,10.787878787878787,14.0,14.0,59.0,77.0,67.0,69.0
1316,2019,7-Austin,Female,Hispanic,Birth to Five Years Old,69.0,38.0,12.0,,2.0,1.0,,2.0,91,75,535,7.133333333333334,10.0,10.0,58.0,51.0,54.0,55.0
1317,2019,7-Austin,Female,Hispanic,Six to Twelve Years Old,37.0,37.0,2.0,6.0,4.0,1.0,,,65,62,956,15.419354838709678,14.0,14.0,55.0,65.0,48.0,72.0
1318,2019,7-Austin,Female,Other,Birth to Five Years Old,25.0,,3.0,,1.0,,,,17,21,146,6.9523809523809526,10.0,10.0,20.0,31.0,21.0,30.0
1319,2019,7-Austin,Female,Other,Six to Twelve Years Old,9.0,,,1.0,1.0,,,,11,4,64,16.0,14.0,14.0,9.0,20.0,8.0,21.0
