,Different Race/Ethnicity as Adoptive Parent,Same Race/Ethnicity as Adoptive Parent,Disabling Condition: Drug or Alcohol,Disabling Condition: Emotionally Disturbed,Disabling Condition: Learning Disability,Disabling Condition: Medically Involved,Disabling Condition: Other,Disabling Condition: Physical,Children in Adoption Placements,Children Waiting on Adoption as of 8/31,Total Months Since Termination,Average Months Since Termination of Parental Rights,Removals,Victims,In Foster Care,In Other Substitute Care,In Substitute Care with Non-Relative,In Substitute Care with Relative,Number of Consummated Adoptions,Number of Kids in Substitute Care,Percent of Kids in Consummated Adoptions,Fiscal Year_2010,Fiscal Year_2011,Fiscal Year_2012,Fiscal Year_2013,Fiscal Year_2014,Fiscal Year_2015,Fiscal Year_2016,Fiscal Year_2017,Fiscal Year_2018,Fiscal Year_2019,Region_1-Lubbock,Region_10-El Paso,Region_11-Edinburg,Region_2-Abilene,Region_3-Arlington,Region_4-Tyler,Region_5-Beaumont,Region_6-Houston,Region_7-Austin,Region_8-San Antonio,Region_9-Midland,Race/Ethnicity_African American,Race/Ethnicity_Anglo,Race/Ethnicity_Asian,Race/Ethnicity_Hispanic,Race/Ethnicity_Other,Age Group_Birth to Five Years Old,Age Group_Six to Twelve Years Old,Age Group_Thirteen to Seventeen Years Old,Gender_Female,Gender_Male
73,9.0,53.0,2.0,19.0,17.0,6.0,0.0,1.0,52,80,2057,25.7125,14.0,14.0,98.0,63.0,116.0,45.0,62.0,161.0,27.802690582959645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
74,2.0,18.0,0.0,8.0,6.0,1.0,0.0,0.0,16,47,1783,37.93617021276596,10.0,10.0,89.0,32.0,98.0,23.0,20.0,121.0,14.184397163120568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
75,40.0,14.0,17.0,0.0,4.0,8.0,0.0,4.0,57,48,430,8.958333333333334,10.0,10.0,47.0,41.0,58.0,30.0,54.0,88.0,38.028169014084504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
76,28.0,13.0,1.0,8.0,9.0,2.0,0.0,0.0,36,41,1039,25.34146341463415,14.0,14.0,46.0,37.0,54.0,29.0,41.0,83.0,33.064516129032256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
77,9.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,8,28,1523,54.39285714285714,10.0,10.0,44.0,18.0,50.0,12.0,0.0,62.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
78,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3,2,48,24.0,6.0,14.0,7.0,3.0,9.0,1.0,0.0,10.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
79,6.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,20,16,170,10.625,10.0,10.0,39.0,27.0,40.0,26.0,17.0,66.0,20.481927710843372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
80,0.0,13.0,0.0,1.0,4.0,0.0,0.0,0.0,16,22,411,18.681818181818183,14.0,14.0,29.0,28.0,33.0,24.0,0.0,57.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
81,4.0,36.0,12.0,0.0,3.0,3.0,0.0,0.0,44,20,98,4.9,10.0,10.0,57.0,52.0,63.0,46.0,40.0,109.0,26.845637583892618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
82,0.0,16.0,0.0,3.0,1.0,2.0,0.0,0.0,13,21,264,12.571428571428573,14.0,14.0,55.0,42.0,59.0,38.0,0.0,97.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
83,2.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,9,10,247,24.7,10.0,10.0,59.0,24.0,63.0,20.0,8.0,83.0,8.791208791208792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
84,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6,9,224,24.88888888888889,14.0,14.0,16.0,16.0,18.0,14.0,4.0,32.0,11.11111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
85,11.0,11.0,9.0,0.0,4.0,1.0,0.0,0.0,26,14,116,8.285714285714286,10.0,10.0,30.0,42.0,35.0,37.0,22.0,72.0,23.404255319148938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
86,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,8,20,451,22.55,12.0,14.0,37.0,15.0,37.0,15.0,0.0,52.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
87,6.0,36.0,7.0,0.0,2.0,3.0,0.0,0.0,43,18,92,5.111111111111111,10.0,10.0,67.0,57.0,72.0,52.0,42.0,124.0,25.301204819277107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
88,5.0,24.0,0.0,6.0,8.0,2.0,0.0,0.0,31,29,620,21.379310344827584,14.0,14.0,75.0,45.0,82.0,38.0,29.0,120.0,19.463087248322147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
89,0.0,7.0,0.0,3.0,2.0,2.0,0.0,0.0,6,14,408,29.142857142857146,10.0,10.0,80.0,18.0,84.0,14.0,0.0,98.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
90,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10,2,18,9.0,10.0,10.0,17.0,15.0,17.0,15.0,9.0,32.0,21.951219512195124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
91,1.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,12,20,208,10.4,10.0,10.0,30.0,13.0,29.0,14.0,17.0,43.0,28.333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
92,1.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,5,13,197,15.153846153846152,14.0,14.0,28.0,7.0,26.0,9.0,9.0,35.0,20.454545454545457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
93,3.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,11,22,156,7.090909090909091,10.0,10.0,50.0,21.0,47.0,24.0,10.0,71.0,12.345679012345679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
94,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,72,36.0,10.0,10.0,31.0,8.0,34.0,5.0,4.0,39.0,9.30232558139535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
95,2.0,14.0,3.0,0.0,2.0,2.0,0.0,0.0,10,10,55,5.5,10.0,10.0,18.0,10.0,18.0,10.0,16.0,28.0,36.36363636363637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
96,0.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,5,13,327,25.153846153846153,14.0,14.0,25.0,8.0,26.0,7.0,0.0,33.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
97,3.0,19.0,6.0,0.0,3.0,4.0,0.0,1.0,15,12,75,6.25,10.0,10.0,35.0,17.0,31.0,21.0,22.0,52.0,29.72972972972973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
98,1.0,14.0,2.0,2.0,1.0,1.0,0.0,0.0,16,15,204,13.6,14.0,14.0,35.0,18.0,38.0,15.0,15.0,53.0,22.058823529411764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
99,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,1,16,16.0,8.0,14.0,7.0,3.0,8.0,2.0,0.0,10.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
100,44.0,117.0,47.0,5.0,7.0,8.0,0.0,1.0,171,199,2267,11.391959798994975,10.0,10.0,27.0,46.0,39.0,34.0,161.0,73.0,68.80341880341881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
101,15.0,60.0,4.0,7.0,3.0,2.0,0.0,0.0,66,171,3918,22.91228070175439,14.0,14.0,39.0,42.0,53.0,28.0,75.0,81.0,48.07692307692308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
102,1.0,18.0,0.0,4.0,4.0,0.0,0.0,0.0,19,80,2846,35.575,10.0,10.0,67.0,23.0,79.0,11.0,19.0,90.0,17.431192660550458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
103,6.0,64.0,20.0,0.0,0.0,2.0,0.0,0.0,78,71,581,8.183098591549296,10.0,10.0,37.0,52.0,54.0,35.0,70.0,89.0,44.0251572327044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
104,4.0,49.0,1.0,4.0,1.0,1.0,0.0,0.0,57,56,993,17.732142857142858,14.0,14.0,55.0,50.0,67.0,38.0,53.0,105.0,33.54430379746836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
105,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,6,24,628,26.16666666666667,10.0,10.0,59.0,26.0,67.0,18.0,9.0,85.0,9.574468085106384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
106,39.0,38.0,22.0,3.0,4.0,6.0,1.0,1.0,88,76,744,9.789473684210526,10.0,10.0,27.0,31.0,38.0,20.0,77.0,58.0,57.03703703703704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
107,29.0,22.0,2.0,7.0,7.0,2.0,0.0,0.0,48,53,1154,21.77358490566038,14.0,14.0,42.0,35.0,56.0,21.0,51.0,77.0,39.84375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
108,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6,2,5,2.5,10.0,10.0,8.0,10.0,9.0,9.0,0.0,18.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
109,43.0,101.0,46.0,2.0,8.0,12.0,0.0,1.0,158,236,2722,11.533898305084744,10.0,10.0,39.0,43.0,50.0,32.0,144.0,82.0,63.716814159292035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
110,10.0,69.0,4.0,19.0,17.0,2.0,0.0,0.0,78,211,5197,24.6303317535545,14.0,14.0,50.0,39.0,67.0,22.0,79.0,89.0,47.023809523809526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
111,2.0,21.0,1.0,9.0,7.0,2.0,0.0,0.0,23,94,5083,54.07446808510638,10.0,10.0,71.0,21.0,78.0,14.0,23.0,92.0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
112,11.0,68.0,18.0,1.0,2.0,3.0,0.0,0.0,69,79,566,7.1645569620253164,10.0,10.0,47.0,39.0,55.0,31.0,79.0,86.0,47.878787878787875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
113,8.0,36.0,1.0,5.0,5.0,0.0,0.0,0.0,45,70,1428,20.4,14.0,14.0,64.0,47.0,74.0,37.0,44.0,111.0,28.387096774193548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
114,4.0,11.0,0.0,4.0,3.0,0.0,0.0,0.0,13,35,1393,39.8,10.0,10.0,68.0,26.0,75.0,19.0,15.0,94.0,13.761467889908257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
115,36.0,38.0,21.0,1.0,5.0,2.0,1.0,1.0,83,88,1020,11.590909090909092,10.0,10.0,33.0,32.0,46.0,19.0,74.0,65.0,53.23741007194245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
116,15.0,18.0,0.0,6.0,6.0,2.0,0.0,0.0,35,79,1922,24.329113924050635,14.0,14.0,45.0,42.0,60.0,27.0,33.0,87.0,27.500000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
117,4.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,9,32,1233,38.53125,10.0,10.0,36.0,21.0,45.0,12.0,9.0,57.0,13.636363636363635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
118,17.0,33.0,15.0,1.0,1.0,1.0,0.0,1.0,50,35,247,7.057142857142857,10.0,10.0,37.0,29.0,42.0,24.0,50.0,66.0,43.103448275862064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
119,9.0,23.0,0.0,8.0,7.0,4.0,0.0,1.0,37,43,828,19.25581395348837,14.0,14.0,55.0,44.0,60.0,39.0,32.0,99.0,24.427480916030532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
120,2.0,15.0,0.0,5.0,3.0,0.0,0.0,0.0,15,18,671,37.27777777777778,10.0,10.0,55.0,31.0,65.0,21.0,17.0,86.0,16.50485436893204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
121,9.0,50.0,10.0,2.0,3.0,2.0,1.0,0.0,58,33,157,4.757575757575758,10.0,10.0,64.0,47.0,65.0,46.0,59.0,111.0,34.705882352941174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
122,7.0,28.0,2.0,5.0,4.0,0.0,0.0,0.0,33,30,454,15.133333333333333,14.0,14.0,43.0,52.0,49.0,46.0,35.0,95.0,26.923076923076923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
123,2.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,11,16,364,22.75,10.0,10.0,74.0,22.0,79.0,17.0,12.0,96.0,11.11111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
124,30.0,27.0,6.0,1.0,6.0,2.0,0.0,0.0,58,40,212,5.3,10.0,10.0,52.0,39.0,54.0,37.0,57.0,91.0,38.513513513513516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
125,35.0,13.0,2.0,4.0,3.0,2.0,0.0,0.0,39,39,639,16.384615384615387,14.0,14.0,50.0,47.0,56.0,41.0,48.0,97.0,33.10344827586207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
126,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,8,18,489,27.16666666666667,10.0,10.0,47.0,21.0,51.0,17.0,5.0,68.0,6.8493150684931505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
127,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,1,2,2.0,8.0,10.0,3.0,5.0,5.0,3.0,0.0,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
128,23.0,39.0,12.0,1.0,4.0,5.0,1.0,1.0,57,48,371,7.729166666666668,10.0,10.0,50.0,35.0,56.0,29.0,62.0,85.0,42.17687074829932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
129,11.0,19.0,3.0,10.0,15.0,2.0,0.0,1.0,40,41,1171,28.560975609756103,14.0,14.0,56.0,34.0,63.0,27.0,30.0,90.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
130,2.0,12.0,1.0,4.0,5.0,2.0,0.0,0.0,11,17,943,55.470588235294116,10.0,10.0,71.0,16.0,73.0,14.0,14.0,87.0,13.861386138613863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
131,15.0,60.0,12.0,5.0,8.0,8.0,1.0,0.0,70,32,206,6.4375,10.0,10.0,54.0,54.0,57.0,51.0,75.0,108.0,40.98360655737705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
132,8.0,33.0,2.0,13.0,14.0,6.0,0.0,1.0,43,31,636,20.516129032258068,14.0,14.0,63.0,51.0,68.0,46.0,41.0,114.0,26.451612903225808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
133,1.0,8.0,1.0,3.0,3.0,3.0,0.0,0.0,6,30,948,31.6,10.0,10.0,106.0,14.0,107.0,13.0,9.0,120.0,6.976744186046512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
134,38.0,36.0,14.0,0.0,0.0,5.0,0.0,0.0,69,54,237,4.388888888888889,10.0,10.0,50.0,36.0,54.0,32.0,74.0,86.0,46.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
135,30.0,6.0,0.0,9.0,11.0,4.0,0.0,0.0,31,33,620,18.78787878787879,14.0,14.0,57.0,34.0,60.0,31.0,36.0,91.0,28.346456692913385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
136,7.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,7,26,1192,45.846153846153854,10.0,10.0,53.0,21.0,61.0,13.0,9.0,74.0,10.843373493975903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
137,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,10,3.333333333333333,10.0,10.0,8.0,12.0,9.0,11.0,0.0,20.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
138,18.0,21.0,11.0,0.0,1.0,1.0,0.0,0.0,38,27,244,9.037037037037038,10.0,10.0,23.0,10.0,24.0,9.0,39.0,33.0,54.166666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
139,8.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,25,20,735,36.75,14.0,14.0,24.0,12.0,28.0,8.0,27.0,36.0,42.857142857142854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
140,3.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,18,32,1560,48.75,10.0,10.0,31.0,6.0,34.0,3.0,16.0,37.0,30.18867924528302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
141,3.0,20.0,5.0,0.0,3.0,2.0,1.0,1.0,21,13,87,6.6923076923076925,10.0,10.0,31.0,27.0,30.0,28.0,23.0,58.0,28.39506172839506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
142,6.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,19,33,878,26.60606060606061,14.0,14.0,37.0,26.0,40.0,23.0,18.0,63.0,22.22222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
143,2.0,9.0,0.0,5.0,1.0,0.0,0.0,0.0,13,27,1166,43.185185185185176,10.0,10.0,46.0,19.0,50.0,15.0,11.0,65.0,14.473684210526317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
144,66.0,113.0,55.0,2.0,5.0,7.0,1.0,0.0,177,113,1111,9.831858407079649,10.0,10.0,72.0,61.0,76.0,57.0,179.0,133.0,57.37179487179487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
145,49.0,83.0,6.0,12.0,10.0,5.0,0.0,1.0,133,130,3291,25.315384615384612,14.0,14.0,70.0,77.0,90.0,57.0,132.0,147.0,47.31182795698925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
146,11.0,27.0,2.0,6.0,3.0,0.0,1.0,0.0,38,98,4074,41.57142857142857,10.0,10.0,79.0,33.0,87.0,25.0,38.0,112.0,25.333333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
147,19.0,17.0,14.0,0.0,2.0,2.0,0.0,0.0,34,30,268,8.933333333333334,10.0,10.0,23.0,15.0,26.0,12.0,36.0,38.0,48.64864864864865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
148,11.0,27.0,1.0,5.0,7.0,1.0,0.0,0.0,36,43,1378,32.04651162790697,14.0,14.0,34.0,11.0,35.0,10.0,38.0,45.0,45.78313253012048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
149,3.0,7.0,0.0,2.0,3.0,1.0,0.0,0.0,11,30,1658,55.26666666666666,10.0,10.0,29.0,8.0,33.0,4.0,10.0,37.0,21.27659574468085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
150,7.0,22.0,6.0,2.0,2.0,1.0,0.0,1.0,29,17,167,9.823529411764708,10.0,10.0,40.0,34.0,43.0,31.0,29.0,74.0,28.155339805825243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
151,8.0,14.0,3.0,6.0,5.0,4.0,0.0,1.0,22,35,1132,32.34285714285714,14.0,14.0,52.0,30.0,58.0,24.0,22.0,82.0,21.153846153846153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
152,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,6,30,1537,51.23333333333333,10.0,10.0,51.0,12.0,54.0,9.0,0.0,63.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
153,69.0,122.0,58.0,1.0,8.0,6.0,3.0,0.0,199,110,1130,10.272727272727273,10.0,10.0,76.0,59.0,80.0,55.0,191.0,135.0,58.58895705521472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
154,42.0,84.0,12.0,15.0,21.0,2.0,0.0,0.0,142,181,5620,31.04972375690608,14.0,14.0,91.0,71.0,110.0,52.0,126.0,162.0,43.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
155,5.0,17.0,1.0,6.0,5.0,1.0,0.0,1.0,23,105,5064,48.228571428571435,10.0,10.0,80.0,30.0,92.0,18.0,22.0,110.0,16.666666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
156,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,62,15.5,10.0,10.0,16.0,9.0,17.0,8.0,4.0,25.0,13.793103448275861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
157,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,9,15,117,7.8,10.0,10.0,23.0,18.0,24.0,17.0,6.0,41.0,12.76595744680851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
158,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2,11,283,25.72727272727273,14.0,14.0,22.0,13.0,23.0,12.0,4.0,35.0,10.256410256410255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
159,0.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,6,3,46,15.333333333333336,10.0,10.0,22.0,8.0,25.0,5.0,0.0,30.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
160,15.0,4.0,4.0,0.0,3.0,2.0,0.0,1.0,19,15,158,10.533333333333333,10.0,10.0,28.0,23.0,31.0,20.0,19.0,51.0,27.142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
161,9.0,6.0,0.0,2.0,3.0,1.0,0.0,1.0,15,18,215,11.944444444444445,14.0,14.0,31.0,19.0,31.0,19.0,15.0,50.0,23.076923076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
162,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,5,39,7.8,10.0,10.0,17.0,12.0,17.0,12.0,0.0,29.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
