Fiscal Year,Region Code,Region,Confirmed Victims,Gender,Race/Ethnicity,Age,Victims
2013,010,10-El Paso,Not Confirmed,Male,African American,4,14
2013,010,10-El Paso,Not Confirmed,Male,African American,5,5
2013,010,10-El Paso,Not Confirmed,Male,African American,6,10
2013,010,10-El Paso,Not Confirmed,Male,African American,7,7
2013,010,10-El Paso,Not Confirmed,Male,African American,8,4
2013,010,10-El Paso,Not Confirmed,Male,African American,9,8
2013,010,10-El Paso,Not Confirmed,Male,Anglo,0,25
2013,010,10-El Paso,Not Confirmed,Male,Anglo,1,28
2013,010,10-El Paso,Not Confirmed,Male,Anglo,10,15
2013,010,10-El Paso,Not Confirmed,Male,Anglo,11,9
2013,010,10-El Paso,Not Confirmed,Male,Anglo,12,10
2013,010,10-El Paso,Not Confirmed,Male,Anglo,13,12
2013,010,10-El Paso,Not Confirmed,Male,Anglo,14,8
2013,010,10-El Paso,Not Confirmed,Male,Anglo,15,9
2013,010,10-El Paso,Not Confirmed,Male,Anglo,16,1
2013,010,10-El Paso,Not Confirmed,Male,Anglo,17,1
2013,010,10-El Paso,Not Confirmed,Male,Anglo,2,20
2013,010,10-El Paso,Not Confirmed,Male,Anglo,3,24
2013,010,10-El Paso,Not Confirmed,Male,Anglo,4,24
2013,010,10-El Paso,Not Confirmed,Male,Anglo,5,22
2013,010,10-El Paso,Not Confirmed,Male,Anglo,6,15
2013,010,10-El Paso,Not Confirmed,Male,Anglo,7,25
2013,010,10-El Paso,Not Confirmed,Male,Anglo,8,15
2013,010,10-El Paso,Not Confirmed,Male,Anglo,9,13
2013,010,10-El Paso,Not Confirmed,Male,Asian,1,1
2013,010,10-El Paso,Not Confirmed,Male,Asian,11,1
2013,010,10-El Paso,Not Confirmed,Male,Asian,12,1
2013,010,10-El Paso,Not Confirmed,Male,Asian,3,1
2013,010,10-El Paso,Not Confirmed,Male,Asian,4,2
2013,010,10-El Paso,Not Confirmed,Male,Asian,5,2
2013,010,10-El Paso,Not Confirmed,Male,Asian,6,1
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,0,143
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,1,120
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,10,91
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,11,97
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,12,79
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,13,62
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,14,67
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,15,46
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,16,59
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,17,21
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,18,4
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,2,148
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,3,175
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,4,180
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,5,194
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,6,156
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,7,132
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,8,123
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,9,120
2013,010,10-El Paso,Not Confirmed,Male,Hispanic,Over 18,2
2013,010,10-El Paso,Not Confirmed,Male,Native American,5,1
2013,010,10-El Paso,Not Confirmed,Male,Native American,6,1
2013,010,10-El Paso,Not Confirmed,Male,Native American,8,1
2013,010,10-El Paso,Not Confirmed,Male,Other,0,8
2013,010,10-El Paso,Not Confirmed,Male,Other,1,5
2013,010,10-El Paso,Not Confirmed,Male,Other,10,5
2013,010,10-El Paso,Not Confirmed,Male,Other,12,2
2013,010,10-El Paso,Not Confirmed,Male,Other,13,3
2013,010,10-El Paso,Not Confirmed,Male,Other,14,3
2013,010,10-El Paso,Not Confirmed,Male,Other,15,1
2013,010,10-El Paso,Not Confirmed,Male,Other,16,2
2013,010,10-El Paso,Not Confirmed,Male,Other,17,1
2013,010,10-El Paso,Not Confirmed,Male,Other,2,15
2013,010,10-El Paso,Not Confirmed,Male,Other,3,8
2013,010,10-El Paso,Not Confirmed,Male,Other,4,10
2013,010,10-El Paso,Not Confirmed,Male,Other,5,8
2013,010,10-El Paso,Not Confirmed,Male,Other,6,6
2013,010,10-El Paso,Not Confirmed,Male,Other,7,7
2013,010,10-El Paso,Not Confirmed,Male,Other,8,8
2013,010,10-El Paso,Not Confirmed,Male,Other,9,5
2013,010,10-El Paso,Not Confirmed,Male,Other,Over 18,1
2013,010,10-El Paso,Not Confirmed,Male,Other,Unknown,1
2013,010,10-El Paso,Not Confirmed,Unknown,African American,6,1
2013,010,10-El Paso,Not Confirmed,Unknown,Hispanic,1,1
2013,010,10-El Paso,Not Confirmed,Unknown,Hispanic,14,1
2013,010,10-El Paso,Not Confirmed,Unknown,Hispanic,15,1
2013,010,10-El Paso,Not Confirmed,Unknown,Hispanic,4,1
2013,010,10-El Paso,Not Confirmed,Unknown,Hispanic,8,2
2013,010,10-El Paso,Not Confirmed,Unknown,Hispanic,9,1
2013,010,10-El Paso,Not Confirmed,Unknown,Other,3,1
2013,010,10-El Paso,Not Confirmed,Unknown,Other,4,1
2013,010,10-El Paso,Not Confirmed,Unknown,Other,Unknown,1
2013,010,10-El Paso,Confirmed Victim,Female,African American,0,12
2013,010,10-El Paso,Confirmed Victim,Female,African American,1,7
2013,010,10-El Paso,Confirmed Victim,Female,African American,10,2
2013,010,10-El Paso,Confirmed Victim,Female,African American,11,1
2013,010,10-El Paso,Confirmed Victim,Female,African American,12,4
2013,010,10-El Paso,Confirmed Victim,Female,African American,13,1
2013,010,10-El Paso,Confirmed Victim,Female,African American,14,2
2013,010,10-El Paso,Confirmed Victim,Female,African American,16,1
2013,010,10-El Paso,Confirmed Victim,Female,African American,2,9
2013,010,10-El Paso,Confirmed Victim,Female,African American,3,4
2013,010,10-El Paso,Confirmed Victim,Female,African American,4,5
2013,010,10-El Paso,Confirmed Victim,Female,African American,5,6
2013,010,10-El Paso,Confirmed Victim,Female,African American,6,5
2013,010,10-El Paso,Confirmed Victim,Female,African American,7,4
2013,010,10-El Paso,Confirmed Victim,Female,African American,8,6
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,0,18
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,1,16
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,10,4
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,11,4
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,12,3
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,13,8
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,14,9
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,15,1
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,16,6
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,17,1
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,2,14
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,3,18
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,4,12
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,5,13
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,6,14
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,7,6
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,8,9
2013,010,10-El Paso,Confirmed Victim,Female,Anglo,9,1
2013,010,10-El Paso,Confirmed Victim,Female,Asian,0,1
2013,010,10-El Paso,Confirmed Victim,Female,Asian,1,1
2013,010,10-El Paso,Confirmed Victim,Female,Asian,16,1
2013,010,10-El Paso,Confirmed Victim,Female,Asian,17,1
2013,010,10-El Paso,Confirmed Victim,Female,Asian,5,1
2013,010,10-El Paso,Confirmed Victim,Female,Asian,6,1
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,0,83
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,1,67
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,10,37
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,11,44
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,12,41
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,13,37
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,14,29
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,15,34
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,16,27
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,17,11
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,2,71
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,3,76
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,4,68
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,5,62
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,6,57
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,7,52
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,8,40
2013,010,10-El Paso,Confirmed Victim,Female,Hispanic,9,51
2013,010,10-El Paso,Confirmed Victim,Female,Native American,0,2
2013,010,10-El Paso,Confirmed Victim,Female,Native American,1,1
2013,010,10-El Paso,Confirmed Victim,Female,Native American,13,1
2013,010,10-El Paso,Confirmed Victim,Female,Native American,16,1
2013,010,10-El Paso,Confirmed Victim,Female,Native American,3,1
2013,010,10-El Paso,Confirmed Victim,Female,Native American,6,1
2013,010,10-El Paso,Confirmed Victim,Female,Other,0,7
2013,010,10-El Paso,Confirmed Victim,Female,Other,1,3
2013,010,10-El Paso,Confirmed Victim,Female,Other,10,1
2013,010,10-El Paso,Confirmed Victim,Female,Other,11,2
2013,010,10-El Paso,Confirmed Victim,Female,Other,13,3
2013,010,10-El Paso,Confirmed Victim,Female,Other,15,1
2013,010,10-El Paso,Confirmed Victim,Female,Other,16,1
2013,010,10-El Paso,Confirmed Victim,Female,Other,17,1
2013,010,10-El Paso,Confirmed Victim,Female,Other,2,2
2013,010,10-El Paso,Confirmed Victim,Female,Other,3,1
2013,010,10-El Paso,Confirmed Victim,Female,Other,4,2
2013,010,10-El Paso,Confirmed Victim,Female,Other,5,2
2013,010,10-El Paso,Confirmed Victim,Female,Other,6,3
2013,010,10-El Paso,Confirmed Victim,Female,Other,7,5
2013,010,10-El Paso,Confirmed Victim,Female,Other,9,1
2013,010,10-El Paso,Confirmed Victim,Male,African American,0,9
2013,010,10-El Paso,Confirmed Victim,Male,African American,1,6
2013,010,10-El Paso,Confirmed Victim,Male,African American,10,2
2013,010,10-El Paso,Confirmed Victim,Male,African American,11,2
2013,010,10-El Paso,Confirmed Victim,Male,African American,12,2
2013,010,10-El Paso,Confirmed Victim,Male,African American,13,1
2013,010,10-El Paso,Confirmed Victim,Male,African American,14,2
2013,010,10-El Paso,Confirmed Victim,Male,African American,15,1
2013,010,10-El Paso,Confirmed Victim,Male,African American,16,1
2013,010,10-El Paso,Confirmed Victim,Male,African American,17,1
2013,010,10-El Paso,Confirmed Victim,Male,African American,2,16
2013,010,10-El Paso,Confirmed Victim,Male,African American,3,10
2013,010,10-El Paso,Confirmed Victim,Male,African American,4,6
2013,010,10-El Paso,Confirmed Victim,Male,African American,5,5
2013,010,10-El Paso,Confirmed Victim,Male,African American,6,4
2013,010,10-El Paso,Confirmed Victim,Male,African American,7,2
2013,010,10-El Paso,Confirmed Victim,Male,African American,8,4
2013,010,10-El Paso,Confirmed Victim,Male,African American,9,1
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,0,23
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,1,8
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,10,5
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,11,3
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,12,4
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,13,1
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,14,3
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,15,3
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,16,2
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,2,11
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,3,10
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,4,17
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,5,14
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,6,11
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,7,5
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,8,5
2013,010,10-El Paso,Confirmed Victim,Male,Anglo,9,7
2013,010,10-El Paso,Confirmed Victim,Male,Asian,1,1
2013,010,10-El Paso,Confirmed Victim,Male,Asian,10,1
2013,010,10-El Paso,Confirmed Victim,Male,Asian,11,1
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,0,82
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,1,77
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,10,42
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,11,31
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,12,32
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,13,20
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,14,24
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,15,17
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,16,19
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,17,9
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,2,57
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,3,77
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,4,66
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,5,68
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,6,56
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,7,58
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,8,53
2013,010,10-El Paso,Confirmed Victim,Male,Hispanic,9,40
2013,010,10-El Paso,Confirmed Victim,Male,Native American,13,1
2013,010,10-El Paso,Confirmed Victim,Male,Native American,2,2
2013,010,10-El Paso,Confirmed Victim,Male,Native American,4,4
2013,010,10-El Paso,Confirmed Victim,Male,Native American,5,2
2013,010,10-El Paso,Confirmed Victim,Male,Native American,6,1
2013,010,10-El Paso,Confirmed Victim,Male,Native American,8,2
2013,010,10-El Paso,Confirmed Victim,Male,Native American,9,1
2013,010,10-El Paso,Confirmed Victim,Male,Other,0,9
2013,010,10-El Paso,Confirmed Victim,Male,Other,1,4
2013,010,10-El Paso,Confirmed Victim,Male,Other,10,4
2013,010,10-El Paso,Confirmed Victim,Male,Other,11,2
2013,010,10-El Paso,Confirmed Victim,Male,Other,12,2
2013,010,10-El Paso,Confirmed Victim,Male,Other,13,1
2013,010,10-El Paso,Confirmed Victim,Male,Other,16,1
2013,010,10-El Paso,Confirmed Victim,Male,Other,17,2
2013,010,10-El Paso,Confirmed Victim,Male,Other,2,6
2013,010,10-El Paso,Confirmed Victim,Male,Other,3,3
2013,010,10-El Paso,Confirmed Victim,Male,Other,4,4
2013,010,10-El Paso,Confirmed Victim,Male,Other,5,2
2013,010,10-El Paso,Confirmed Victim,Male,Other,6,4
2013,010,10-El Paso,Confirmed Victim,Male,Other,8,2
2013,010,10-El Paso,Confirmed Victim,Male,Other,9,1
2013,011,11-Edinburg,Not Confirmed,Female,African American,0,5
2013,011,11-Edinburg,Not Confirmed,Female,African American,1,3
2013,011,11-Edinburg,Not Confirmed,Female,African American,10,2
2013,011,11-Edinburg,Not Confirmed,Female,African American,11,7
2013,011,11-Edinburg,Not Confirmed,Female,African American,12,2
2013,011,11-Edinburg,Not Confirmed,Female,African American,13,6
2013,011,11-Edinburg,Not Confirmed,Female,African American,14,5
2013,011,11-Edinburg,Not Confirmed,Female,African American,15,4
2013,011,11-Edinburg,Not Confirmed,Female,African American,16,2
2013,011,11-Edinburg,Not Confirmed,Female,African American,2,8
2013,011,11-Edinburg,Not Confirmed,Female,African American,3,9
2013,011,11-Edinburg,Not Confirmed,Female,African American,4,9
2013,011,11-Edinburg,Not Confirmed,Female,African American,5,5
2013,011,11-Edinburg,Not Confirmed,Female,African American,6,8
2013,011,11-Edinburg,Not Confirmed,Female,African American,7,5
2013,011,11-Edinburg,Not Confirmed,Female,African American,8,5
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,0,45
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,1,45
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,10,33
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,11,30
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,12,25
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,13,31
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,14,34
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,15,39
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,16,26
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,17,8
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,2,51
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,3,61
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,4,56
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,5,57
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,6,47
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,7,38
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,8,49
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,9,40
2013,011,11-Edinburg,Not Confirmed,Female,Anglo,Over 18,1
2013,011,11-Edinburg,Not Confirmed,Female,Asian,1,2
2013,011,11-Edinburg,Not Confirmed,Female,Asian,12,1
2013,011,11-Edinburg,Not Confirmed,Female,Asian,14,1
2013,011,11-Edinburg,Not Confirmed,Female,Asian,15,2
2013,011,11-Edinburg,Not Confirmed,Female,Asian,16,1
2013,011,11-Edinburg,Not Confirmed,Female,Asian,17,1
2013,011,11-Edinburg,Not Confirmed,Female,Asian,3,2
2013,011,11-Edinburg,Not Confirmed,Female,Asian,4,1
2013,011,11-Edinburg,Not Confirmed,Female,Asian,8,1
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,0,636
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,1,567
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,10,373
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,11,419
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,12,423
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,13,355
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,14,371
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,15,378
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,16,288
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,17,166
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,18,8
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,2,633
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,3,699
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,4,777
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,5,752
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,6,602
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,7,550
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,8,439
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,9,452
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,Over 18,9
2013,011,11-Edinburg,Not Confirmed,Female,Hispanic,Unknown,2
2013,011,11-Edinburg,Not Confirmed,Female,Native American,1,1
2013,011,11-Edinburg,Not Confirmed,Female,Native American,12,1
2013,011,11-Edinburg,Not Confirmed,Female,Other,0,31
2013,011,11-Edinburg,Not Confirmed,Female,Other,1,29
2013,011,11-Edinburg,Not Confirmed,Female,Other,10,6
2013,011,11-Edinburg,Not Confirmed,Female,Other,11,7
2013,011,11-Edinburg,Not Confirmed,Female,Other,12,6
2013,011,11-Edinburg,Not Confirmed,Female,Other,13,9
2013,011,11-Edinburg,Not Confirmed,Female,Other,14,7
2013,011,11-Edinburg,Not Confirmed,Female,Other,15,11
2013,011,11-Edinburg,Not Confirmed,Female,Other,16,10
2013,011,11-Edinburg,Not Confirmed,Female,Other,17,2
2013,011,11-Edinburg,Not Confirmed,Female,Other,2,28
2013,011,11-Edinburg,Not Confirmed,Female,Other,3,17
2013,011,11-Edinburg,Not Confirmed,Female,Other,4,22
2013,011,11-Edinburg,Not Confirmed,Female,Other,5,15
2013,011,11-Edinburg,Not Confirmed,Female,Other,6,12
2013,011,11-Edinburg,Not Confirmed,Female,Other,7,12
2013,011,11-Edinburg,Not Confirmed,Female,Other,8,12
2013,011,11-Edinburg,Not Confirmed,Female,Other,9,8
2013,011,11-Edinburg,Not Confirmed,Female,Other,Over 18,1
2013,011,11-Edinburg,Not Confirmed,Female,Other,Unknown,3
2013,011,11-Edinburg,Not Confirmed,Male,African American,0,9
2013,011,11-Edinburg,Not Confirmed,Male,African American,1,9
2013,011,11-Edinburg,Not Confirmed,Male,African American,10,4
2013,011,11-Edinburg,Not Confirmed,Male,African American,11,4
2013,011,11-Edinburg,Not Confirmed,Male,African American,12,3
2013,011,11-Edinburg,Not Confirmed,Male,African American,13,5
2013,011,11-Edinburg,Not Confirmed,Male,African American,14,2
2013,011,11-Edinburg,Not Confirmed,Male,African American,15,3
2013,011,11-Edinburg,Not Confirmed,Male,African American,16,1
2013,011,11-Edinburg,Not Confirmed,Male,African American,17,1
2013,011,11-Edinburg,Not Confirmed,Male,African American,2,11
2013,011,11-Edinburg,Not Confirmed,Male,African American,3,12
2013,011,11-Edinburg,Not Confirmed,Male,African American,4,7
2013,011,11-Edinburg,Not Confirmed,Male,African American,5,8
2013,011,11-Edinburg,Not Confirmed,Male,African American,6,13
2013,011,11-Edinburg,Not Confirmed,Male,African American,7,7
2013,011,11-Edinburg,Not Confirmed,Male,African American,8,8
2013,011,11-Edinburg,Not Confirmed,Male,African American,9,7
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,0,55
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,1,42
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,10,37
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,11,41
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,12,35
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,13,48
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,14,27
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,15,24
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,16,27
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,17,16
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,2,60
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,3,56
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,4,57
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,5,61
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,6,53
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,7,49
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,8,51
2013,011,11-Edinburg,Not Confirmed,Male,Anglo,9,43
2013,011,11-Edinburg,Not Confirmed,Male,Asian,0,1
2013,011,11-Edinburg,Not Confirmed,Male,Asian,11,1
2013,011,11-Edinburg,Not Confirmed,Male,Asian,14,1
2013,011,11-Edinburg,Not Confirmed,Male,Asian,16,1
2013,011,11-Edinburg,Not Confirmed,Male,Asian,17,1
2013,011,11-Edinburg,Not Confirmed,Male,Asian,2,1
2013,011,11-Edinburg,Not Confirmed,Male,Asian,4,2
2013,011,11-Edinburg,Not Confirmed,Male,Asian,5,2
2013,011,11-Edinburg,Not Confirmed,Male,Asian,6,1
2013,011,11-Edinburg,Not Confirmed,Male,Asian,7,1
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,0,699
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,1,628
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,10,386
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,11,393
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,12,304
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,13,288
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,14,216
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,15,256
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,16,187
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,17,118
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,18,5
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,2,717
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,3,681
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,4,751
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,5,834
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,6,680
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,7,613
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,8,523
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,9,473
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,Over 18,11
2013,011,11-Edinburg,Not Confirmed,Male,Hispanic,Unknown,3
2013,011,11-Edinburg,Not Confirmed,Male,Native American,0,1
2013,011,11-Edinburg,Not Confirmed,Male,Native American,1,1
2013,011,11-Edinburg,Not Confirmed,Male,Native American,2,2
2013,011,11-Edinburg,Not Confirmed,Male,Native American,8,1
2013,011,11-Edinburg,Not Confirmed,Male,Native American,9,1
2013,011,11-Edinburg,Not Confirmed,Male,Other,0,28
2013,011,11-Edinburg,Not Confirmed,Male,Other,1,29
2013,011,11-Edinburg,Not Confirmed,Male,Other,10,7
2013,011,11-Edinburg,Not Confirmed,Male,Other,11,11
2013,011,11-Edinburg,Not Confirmed,Male,Other,12,5
2013,011,11-Edinburg,Not Confirmed,Male,Other,13,5
2013,011,11-Edinburg,Not Confirmed,Male,Other,14,6
2013,011,11-Edinburg,Not Confirmed,Male,Other,15,4
2013,011,11-Edinburg,Not Confirmed,Male,Other,16,4
2013,011,11-Edinburg,Not Confirmed,Male,Other,17,5
2013,011,11-Edinburg,Not Confirmed,Male,Other,2,14
2013,011,11-Edinburg,Not Confirmed,Male,Other,3,20
2013,011,11-Edinburg,Not Confirmed,Male,Other,4,28
2013,011,11-Edinburg,Not Confirmed,Male,Other,5,18
2013,011,11-Edinburg,Not Confirmed,Male,Other,6,17
2013,011,11-Edinburg,Not Confirmed,Male,Other,7,15
2013,011,11-Edinburg,Not Confirmed,Male,Other,8,8
2013,011,11-Edinburg,Not Confirmed,Male,Other,9,7
2013,011,11-Edinburg,Not Confirmed,Male,Other,Over 18,2
2013,011,11-Edinburg,Not Confirmed,Male,Other,Unknown,2
2013,011,11-Edinburg,Not Confirmed,Unknown,African American,5,1
2013,011,11-Edinburg,Not Confirmed,Unknown,Anglo,1,1
2013,011,11-Edinburg,Not Confirmed,Unknown,Anglo,3,2
2013,011,11-Edinburg,Not Confirmed,Unknown,Hispanic,0,12
2013,011,11-Edinburg,Not Confirmed,Unknown,Hispanic,1,7
2013,011,11-Edinburg,Not Confirmed,Unknown,Hispanic,10,1
2013,011,11-Edinburg,Not Confirmed,Unknown,Hispanic,17,2
2013,011,11-Edinburg,Not Confirmed,Unknown,Hispanic,2,4
2013,011,11-Edinburg,Not Confirmed,Unknown,Hispanic,3,4
2013,011,11-Edinburg,Not Confirmed,Unknown,Hispanic,4,9
2013,011,11-Edinburg,Not Confirmed,Unknown,Hispanic,5,3
2013,011,11-Edinburg,Not Confirmed,Unknown,Hispanic,6,5
2013,011,11-Edinburg,Not Confirmed,Unknown,Hispanic,7,4
